Page not found.,ไม่พบหน้านี้,module,Magento_Rma
Page not found,ไม่พบหน้้านี้,module,Magento_Rma
None,ไม่มี,module,Magento_Rma
Shipment does not exists.,ไม่มีการจัดส่ง,module,Magento_Rma
"No such entity with %1 = %2, %3 = %4","ไม่มีนิติบุคคลที่มี %1 = %2, %3 = %4",module,Magento_Rma
No authorized items or allowed shipping methods,ไม่มีรายการที่ได้รับอนุญาตหรือวิธีการจัดส่งที่ได้รับอนุญาต,module,Magento_Rma
No items for bundle product,ไม่มีรายการสำหรับชุดผลิตภัณฑ์,module,Magento_Rma
There are no applicable items for return in this order.,ไม่มีรายการสินค้าในคำสั่งซื้อ ที่ขอคืนได้,module,Magento_Rma
"No detail for number ""%1""","ไม่มีรายละเอียดจำนวน ""%1""",module,Magento_Rma
"No detail for number ""' . . '""","ไม่มีรายละเอียดสำหรับหมายเลข ""' . . '""",module,Magento_Rma
Requested entity doesn't exist,ไม่มีเอนทิตีที่ขอ,module,Magento_Rma
Cannot add message.,ไม่สามารถเพิ่มข้อความ,module,Magento_Rma
Shipping Labels are not allowed.,ไม่อนุญาตให้ใช้ป้ายกำกับการจัดส่ง,module,Magento_Rma
Cancel,ยกเลิก,module,Magento_Rma
Grand Total (Base),ยอดรวม,module,Magento_Rma
Grand Total (Purchased),ยอดรวม (สั่งซื้อแล้ว),module,Magento_Rma
Back,กลับ,module,Magento_Rma
Your Return #%increment_id - %status_label,ย้อนกลับ #%increment_id - %status_label,module,Magento_Rma
Return Confirmation,ยืนยันการคืนสินค้า,module,Magento_Rma
Split,แยก,module,Magento_Rma
Total Weight,รวมน้ำหนัก,module,Magento_Rma
Order ID,รหัสคำสั่งซื้อ,module,Magento_Rma
ZIP/Postal Code,รหัสไปรษณีย์,module,Magento_Rma
SKU,รหัสสินค้า,module,Magento_Rma
Price,ราคา,module,Magento_Rma
Items,รายการ,module,Magento_Rma
My Returns,รายการคืนของฉัน,module,Magento_Rma
Individual Items,รายการแต่ละรายการ,module,Magento_Rma
Items Return Requested For,รายการที่ขอคืนสำหรับ,module,Magento_Rma
RMA Items Requested for,รายการที่ขอคืนสินค้า,module,Magento_Rma
Items in the Package,รายการในแพคเกจ,module,Magento_Rma
Sub-items,รายการย่อย,module,Magento_Rma
Details,รายละเอียด,module,Magento_Rma
Request Details,รายละเอียดคำขอ,module,Magento_Rma
RMA Item Details,รายละเอียดรายการคืนสินค้า,module,Magento_Rma
We processed and closed your Return request.,เราดำเนินการและปิดคำขอคืนของคุณ,module,Magento_Rma
We partially rejected your Return request.,เราได้ปฏิเสธคำขอตอบกลับของคุณบางส่วน,module,Magento_Rma
We authorized your Return request.,เราได้รับการอนุมัติคำขอคืนสินค้าของคุณ,module,Magento_Rma
We received your Return request.,เราได้รับคำขอกลับของคุณ,module,Magento_Rma
We partially received your Return request.,เราได้รับคำขอคืนของคุณบางส่วน,module,Magento_Rma
We received your return request. You will be notified when your request is reviewed.,เราได้รับคำขอคืนสินค้าของคุณแล้ว คุณจะได้รับแจ้งเมื่อมีการตรวจสอบคำขอของคุณ,module,Magento_Rma
We partially authorized your Return request.,เราได้ให้สิทธิ์คำขอคืนของคุณบางส่วน,module,Magento_Rma
We need more information to create your shipping label(s). Please verify your store information and shipping settings.,เราต้องการข้อมูลเพิ่มเติมเพื่อสร้างป้ายการจัดส่งของคุณ โปรดยืนยันข้อมูลร้านค้าและการจัดส่งของคุณ,module,Magento_Rma
We closed your Return request.,เราปิดคำขอคืนของคุณ,module,Magento_Rma
We don't recognize or support the file extension in shipment %1.,เราไม่รู้จักหรือสนับสนุนส่วนขยายของไฟล์ในการจัดส่ง %1,module,Magento_Rma
We can't save this RMA. No items were specified.,เราไม่สามารถบันทึกการคืนสินค้านี้ได้ ไม่มีการระบุรายการ,module,Magento_Rma
We can't save this RMA.,เราไม่สามารถบันทึกคืนสินค้า นี้ได้,module,Magento_Rma
We cannot close the RMA request(s).,เราไม่สามารถปิดคำขอคืนสินค้าได้,module,Magento_Rma
We can't add a message right now.,เราไม่สามารถเพิ่มข้อความได้ในขณะนี้,module,Magento_Rma
We cannot add the RMA history.,เราไม่สามารถเพิ่มประวัติการคืนสินค้าได้,module,Magento_Rma
We can't add a label right now.,เราไม่สามารถเพิ่มป้ายกำกับได้ในขณะนี้,module,Magento_Rma
We cannot initialize an RMA to add a tracking number.,เราไม่สามารถเริ่มต้น RMA เพื่อเพิ่มหมายเลขติดตามได้,module,Magento_Rma
We cannot initialize an RMA to delete a tracking number.,เราไม่สามารถเริ่มต้น RMA เพื่อลบหมายเลขติดตาม,module,Magento_Rma
We can't retrieve the product list right now.,เราไม่สามารถเรียกค้นรายการผลิตภัณฑ์ได้ในขณะนี้,module,Magento_Rma
We can't delete the label right now.,เราไม่สามารถลบป้ายกำกับได้ในขณะนี้,module,Magento_Rma
We can't delete the RMA item attribute right now.,เราไม่สามารถลบแอตทริบิวต์ item RMA ได้ในขณะนี้,module,Magento_Rma
We can't create a return transaction for order #%1.,เราไม่สามารถสร้างธุรกรรมคืนสำหรับใบสั่งซื้อ #%1,module,Magento_Rma
We can't create a shipping label right now.,เราไม่สามารถสร้างป้ายการจัดส่งได้ในขณะนี้,module,Magento_Rma
We can't create a return right now. Please try again later.,เราไม่สามารถสร้างผลตอบแทนได้ในขณะนี้ กรุณาลองใหม่อีกครั้งในภายหลัง.,module,Magento_Rma
We cannot display the available shipping methods.,เราไม่สามารถแสดงวิธีการจัดส่งที่ใช้ได้,module,Magento_Rma
We cannot display the item attributes.,เราไม่สามารถแสดงแอตทริบิวต์รายการได้,module,Magento_Rma
We partially approved your Return request.,เราอนุมัติคำขอคืนของคุณบางส่วน,module,Magento_Rma
Sort Order,ลำดับ,module,Magento_Rma
Remove,ลบ,module,Magento_Rma
Delete,ลบ,module,Magento_Rma
Delete Attribute,ลบคุณลักษณะ,module,Magento_Rma
Delete Line,ลบแถว,module,Magento_Rma
Delete Image,ลบรูปภาพ,module,Magento_Rma
Customer,ลูกค้า,module,Magento_Rma
Customer %name has left a new comment:,ลูกค้า% name ได้แสดงความคิดเห็นใหม่:,module,Magento_Rma
Select,เลือก...,module,Magento_Rma
Select All,เลือกทั้งหมด,module,Magento_Rma
Select Items,เลือกรายการ,module,Magento_Rma
Date,วันที่,module,Magento_Rma
Return Date:,วันที่คืนสินค้า:,module,Magento_Rma
Date Requested,วันที่ที่ร้องขอ,module,Magento_Rma
Placed on %created_at,วางไว้บน %created_at,module,Magento_Rma
Resolution,วิธีการแก้ไข,module,Magento_Rma
Shipping Method,วิธีการจัดส่งสินค้า,module,Magento_Rma
Customer Last Name,สกุลลูกค้า,module,Magento_Rma
Submit,ส่ง,module,Magento_Rma
Your return request has been updated. Please see below.,ส่งคำขอคืนของคุณแล้ว โปรดดูที่ด้านล่าง.,module,Magento_Rma
Submit Returns,ส่งคืน,module,Magento_Rma
Return Received,ส่งคืนแล้ว,module,Magento_Rma
Return Items,ส่งคืนสินค้า,module,Magento_Rma
Return items,ส่งคืนสินค้า,module,Magento_Rma
Return Item Attribute,ส่งคืนแอ็ตทริบิวต์,module,Magento_Rma
Send RMA Authorization Email Copy Method,ส่งวิธีการคัดลอกอีเมล RMA Authorization,module,Magento_Rma
Send RMA Email Copy Method,ส่งวิธีการคัดลอกอีเมลการคืนสินค้า,module,Magento_Rma
Send RMA Email Copy To,ส่งสำเนาอีเมลการคืนสินค้าไปที่,module,Magento_Rma
Send RMA Comment Email Copy To,ส่งอีเมลความคิดเห็นเกี่ยวกับการคืนสินค้าถึง,module,Magento_Rma
Send RMA Authorization Email Copy To,ส่งอีเมลอนุมัติไการคืนสินค้าไปที่,module,Magento_Rma
Status,สถานะ,module,Magento_Rma
Return Status,สถานะการส่งคืน,module,Magento_Rma
Item Condition,สภาพสินค้า,module,Magento_Rma
Create New RMA,สร้าง RMA ใหม่,module,Magento_Rma
Create New RMA for %1,สร้าง RMA ใหม่สำหรับ %1,module,Magento_Rma
Create New RMA for %1 in %2,สร้าง RMA ใหม่สำหรับ %1 ใน %2,module,Magento_Rma
Create Returns,สร้างการส่งคืน,module,Magento_Rma
Create Shipping Label,สร้างป้ายการจัดส่ง,module,Magento_Rma
Create Packages,สร้างแพคเกจ,module,Magento_Rma
Create New Return,สร้างรายการการคืนสินค้าใหม่,module,Magento_Rma
File Extensions,ส่วนขยายไฟล์,module,Magento_Rma
Purchased,สั่งซื้อ,module,Magento_Rma
Order Shipping Address,สั่งซื้อที่อยู่จัดส่ง,module,Magento_Rma
Product,สินค้า,module,Magento_Rma
The wrong RMA item was requested.,สินค้าไม่ถูกต้อง ไม่สามารถทำรายการคืนสินค้านี้ได้,module,Magento_Rma
Returned,สินค้าส่งคืน,module,Magento_Rma
Leave Comment,แสดงความคิดเห็น,module,Magento_Rma
Comments,แสดงความคิดเห็น,module,Magento_Rma
Visible to Customer,มองเห็นลูกค้า,module,Magento_Rma
Show on Storefront,แสดงบนหน้าร้าน,module,Magento_Rma
Show Packages,แสดงแพคเกจ,module,Magento_Rma
Show Details,แสดงรายละเอียด,module,Magento_Rma
New Return Attribute,แสดงแอตทริบิวต์ใหม่,module,Magento_Rma
Input Validation,การตรวจสอบอินพุต,module,Magento_Rma
Title,ชื่อ,module,Magento_Rma
"If you have any questions about your return, please contact us at <a href=""mailto:%support_email"">%support_email</a>.","หากคุณมีคำถามใด ๆ เกี่ยวกับการคืนสินค้าโปรดติดต่อเราที่ <a href=""mailto:%support_email"">%support_email </a>",module,Magento_Rma
"If you have any questions, please feel free to contact us at <a href=""mailto:%support_email"">%support_email</a> or by phone at %store_phone","หากมีข้อสงสัยคุณสามารถติดต่อเราได้ที่ <a href=""mailto:%support_email"">%support_email</a> หรือทางโทรศัพท์ที่ %store_phone",module,Magento_Rma
Reason to Return,เหตุผลที่ขอคืนสินค้า,module,Magento_Rma
Return Reason,เหตุผลที่คืนสินค้า,module,Magento_Rma
Authorized,อนุญาต,module,Magento_Rma
Email Address,ที่อยู่อีเมล,module,Magento_Rma
Email,อีเมล,module,Magento_Rma
Returns Attributes,แอตทริบิวต์การคืนสินค้า,module,Magento_Rma
New Return Item Attribute,แอ็ตทริบิวต์รายการส่งคืนใหม่,module,Magento_Rma
Rss Config,Raffles ตั้งค่า,module,Magento_Rss
RSS,RSS,module,Magento_Rss
Miscellaneous Feeds,เบ็ดเตล็ด,module,Magento_Rss
Enable RSS,เปิดการใช้ RSS,module,Magento_Rss
Feed,ฟีด,module,Magento_Rss
RSS Feeds,ฟีด RSS,module,Magento_Rss
Page not found.,ไม่พบหน้านี้,module,Magento_Rss
Get Feed,รับฟีด,module,Magento_Rss
RSS Feeds Section,หมวดฟีด RSS,module,Magento_Rss
This won't take long . . .,การดำเนินการนี้จะใช้เวลาไม่นาน . .,module,Magento_Rule
Conditions Combination,เงื่อนไขการรวมกัน,module,Magento_Rule
is,คือ,module,Magento_Rule
TRUE,จริง,module,Magento_Rule
by,จาก,module,Magento_Rule
Attribute Set,ชุดแอตทริบิวต์,module,Magento_Rule
If %1 of these conditions are %2:,ถ้า %1 ของเงื่อนไขเหล่านี้คือ %2:,module,Magento_Rule
to,ถึง,module,Magento_Rule
ALL,ทั้งหมด,module,Magento_Rule
FALSE,เท็จ,module,Magento_Rule
equals or less than,เท่ากับหรือน้อยกว่า,module,Magento_Rule
equals or greater than,เท่ากับหรือมากกว่า,module,Magento_Rule
less than,น้อยกว่า,module,Magento_Rule
"There is no information about associated entity type ""%1"".",นี่คือตัวเลือกที่จำเป็น,module,Magento_Rule
Category,ประเภท,module,Magento_Rule
is one of,เป็นหนึ่งใน,module,Magento_Rule
Open Chooser,เปิดที่เลือก,module,Magento_Rule
Please specify Customer Groups.,โปรดระบุกลุ่มลูกค้า,module,Magento_Rule
Please specify a website.,โปรดระบุเว็บไซต์,module,Magento_Rule
Please choose an action to add.,โปรดเลือกการดำเนินการที่จะเพิ่ม,module,Magento_Rule
Please choose a condition to add.,โปรดเลือกเงื่อนไขที่จะเพิ่ม,module,Magento_Rule
Please choose a valid discount amount.,โปรดเลือกจำนวนเงินส่วนลดที่ถูกต้อง,module,Magento_Rule
Unknown condition operator,ผู้ประกอบการสภาพไม่ทราบ,module,Magento_Rule
Add,เพิ่ม,module,Magento_Rule
greater than,มากกว่า,module,Magento_Rule
contains,มี,module,Magento_Rule
is not,ไม่ใช่,module,Magento_Rule
is not one of,ไม่ใช่หนึ่งใน,module,Magento_Rule
does not contain,ไม่มี,module,Magento_Rule
Apply,ยืนยัน,module,Magento_Rule
Remove,ลบ,module,Magento_Rule
End Date must follow Start Date.,วันที่สิ้นสุดต้องเป็นไปตามวันที่เริ่มต้น,module,Magento_Rule
Perform following actions,ให้ดำเนินการดังต่อไปนี้,module,Magento_Rule
ANY,อะไรก็ได้,module,Magento_Rule
-- Please Select --,-- กรุณาเลือก --,module,Magento_Sales
[deleted],[ ลบ ],module,Magento_Sales
* - Enter custom price excluding tax,* - ระบุราคาเอง(ไม่ภาษีแล้ว),module,Magento_Sales
* - Enter custom price including tax,* - ระบุราคาเอง(รวมภาษีแล้ว),module,Magento_Sales
%1 / %2 rate:,%1 / %2 อัตรา:,module,Magento_Sales
%1 order(s) have been released from on hold status.,%1 คำสั่งซื้อได้รับการเผยแพร่จากสถานะการระงับ,module,Magento_Sales
%1 order(s) were not released from on hold status.,%1 คำสั่งซื้อไม่ได้รับการเผยแพร่จากสถานะการระงับ,module,Magento_Sales
%1 with %2 discount each,%1 มีส่วนลด %2 แต่ละรายการ,module,Magento_Sales
%1 for %2,%1 สำหรับ %2,module,Magento_Sales
"%customer_name,",%ชื่อลูกค้า,module,Magento_Sales
"%name,","%name,",module,Magento_Sales
Your %store_name order has shipped,%store_name คำสั่งซื้อได้จัดส่งแล้ว,module,Magento_Sales
Your %store_name order confirmation,%store_name ยืนยันการสั่งซื้อ,module,Magento_Sales
"<span class=""label"">Order Date:</span> %1","<span class=""label"">วันที่สั่งซื้อ:</span> %1",module,Magento_Sales
0.01,0.01,module,Magento_Sales
Checkout Totals Sort Order,การชำระเงินคำซื้อที่เรียงทั้งหมดทั้งหมด,module,Magento_Sales
The credit memo email was sent.,อีเมลบันทึกเครดิตได้ส่งไปแล้วแล้วแล้วแล้วแล้ว,module,Magento_Sales
The credit memo email wasn't sent.,อีเมลบันทึกเครดิตยังได้ส่งส่งส่ง,module,Magento_Sales
The credit memo has been canceled.,บันทึกเครดิตได้ยกเลิกแล้ว,module,Magento_Sales
The credit memo has been created automatically.,บันทึกเครดิตได้สร้างขึ้นแล้ว,module,Magento_Sales
The credit memo's total must be positive.,บันทึกเครดิตต้องค่าบวก,module,Magento_Sales
"The creditmemo contains product SKU ""%1"" that is not part of the original order.",บันทึกเครดิตที่กับรหัสสินค้ารหัสสินค้ารหัสสินค้ารหัสสินค้ารหัสสินค้ารหัสสินค้ารหัสสินค้ารหัสสินค้าในสั่งสั่งต้นต้นต้นต้น,module,Magento_Sales
The creditmemo contains product item that is not part of the original order.,บันทึกเครดิตที่กับสินค้าได้อยู่ในในคำต้น,module,Magento_Sales
The order confirmation email was sent,อีเมลคำซื้อได้ถูกไปให้คุณแล้ว,module,Magento_Sales
The order confirmation email is not sent,อีเมลคำซื้อยังไม่ถูกส่ง,module,Magento_Sales
The invoice email was sent.,อีเมลใบหนี้ได้ถูกไปให้คุณแล้ว,module,Magento_Sales
The invoice email wasn't sent.,อีเมลใบหนี้ยังไม่ถูกส่ง,module,Magento_Sales
ID,รหัสประจำตัว,module,Magento_Sales
Invoice voiding error,ข้อผิดพลาดโมฆะใบแจ้งหนี้,module,Magento_Sales
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %1. Transaction ID: ""%2"". Credit Memo has not been created. Please create offline Credit Memo.","ipn ""คืน"" แล้วเงินออกออกโดยขายขายคืนแล้วแล้วแล้วแล้วแล้วแล้วแล้วแล้วแล้วแล้วแล้วแล้วแล้วแล้วแล้วรหัสธุรกรรมรหัสธุรกรรม",module,Magento_Sales
Memo Total,บันทึกทั้งหมด,module,Magento_Sales
N/A,N/A,module,Magento_Sales
"The Order State ""%1"" must not be set manually.","คำสั่งซื้อสถานะ ""%1 ไม่ค่าค่าค่าค่าค่าค่าค่าค่าค่าได้ได้ค่า",module,Magento_Sales
The PDF total model %1 must be or extend \Magento\Sales\Model\Order\Pdf\Total\DefaultTotal.,PDF ทั้งหมดรุ่น %1 จะขยายจาก \ magento \ sales \ model \ order \ pdf \ total \ defaulttotal,module,Magento_Sales
PDF Credit Memos,PDF ใบลดหนี้,module,Magento_Sales
PDF Creditmemos,PDF ใบลดหนี้,module,Magento_Sales
PDF Invoices,PDF ใบสินค้าสินค้า,module,Magento_Sales
New Order RSS,RSS คำซื้อใหม่,module,Magento_Sales
Suspected Fraud,การฉ้อโกงที่น่าสงสัย,module,Magento_Sales
Tracking Url,url ติดตาม,module,Magento_Sales
Actions,ดำเนินการ,module,Magento_Sales
Please enter the state/province.,กรุณากรอกจังหวัด,module,Magento_Sales
Please select,กรุณาเลือก,module,Magento_Sales
Please select a store,กรุณาเลือกร้านค้า,module,Magento_Sales
Please select a customer,กรุณาเลือกลูกค้า,module,Magento_Sales
Returned,สินค้าส่งคืน,module,Magento_Sales
Backordered,กลับไปคำสั่งซื้อ,module,Magento_Sales
Return to Stock,กลับไปที่ Stock,module,Magento_Sales
Back to My Orders,กลับไปยังคำสั่งซื้อของฉัน,module,Magento_Sales
Group was removed,กลุ่มถูกนำออกแล้ว,module,Magento_Sales
Customer Group,กลุ่มลูกค้า,module,Magento_Sales
Tier Pricing,การกำหนดราคา,module,Magento_Sales
Canceled order online,การเก็บออฟไลน์,module,Magento_Sales
Canceled order offline,การเก็บออฟไลน์,module,Magento_Sales
Sales,การขาย,module,Magento_Sales
Asynchronous indexing,การจัดทำดัชนีแบบอะซิงโครนัส,module,Magento_Sales
Shipping,การจัดส่ง,module,Magento_Sales
PDF Shipments,การจัดส่ง PDF,module,Magento_Sales
Your Shipment #%shipment_id for Order #%order_id,การจัดส่งของคุณ #%shipment_id for Order #%order_id,module,Magento_Sales
Refund Shipping,การจัดส่งคืน,module,Magento_Sales
Refund Shipping (Excl. Tax),การจัดส่งเงินคืน (ไม่รวมภาษี),module,Magento_Sales
Refund Shipping (Incl. Tax),การจัดส่งเงินคืน (รวมภาษี),module,Magento_Sales
Shipping Excl. Tax (%1),การจัดส่งไม่รวมภาษี (%1),module,Magento_Sales
Shipping Incl. Tax (%1),การจัดส่งรวมภาษี (%1),module,Magento_Sales
Shipping and Handling,การจัดส่งและการรับ,module,Magento_Sales
Shipping & Handling,การจัดส่งและการรับ,module,Magento_Sales
Shipping &amp; Handling,การจัดส่งและการรับ,module,Magento_Sales
"The shipment contains product SKU ""%1"" that is not part of the original order.","การจัดส่งสินค้าที่มีรหัสสินค้า product SKU ""%1"" ไม่ได้อยู่ในคำสั่งซื้อเบื้องต้น",module,Magento_Sales
Capture,การจับภาพ,module,Magento_Sales
Notified,ที่ได้รับแจ้ง,module,Magento_Sales
Registered notification about captured amount of %1.,การแจ้งเตือนเกี่ยวกับจำนวนที่จับได้ของ%1,module,Magento_Sales
Customer Order Status Notification,การแจ้งสถานะใบสั่งซื้อของลูกค้า,module,Magento_Sales
Voided authorization.,การได้รับอนุญาตเป็นโมฆะ,module,Magento_Sales
Payment Review,การตรวจสอบการชำระเงิน,module,Magento_Sales
Validation is failed.,การตรวจสอบล้มเหลว,module,Magento_Sales
"""Shipment Document Validation Error(s):\n"" .",การตรวจสอบเอกสารการจัดส่งเอกสารข้อผิดพลาด: \n.,module,Magento_Sales
Operations,การทำงาน,module,Magento_Sales
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you want to continue?",การทำเช่นนี้จะเป็นการคืนเงินแบบออฟไลน์ ในการสร้างการคืนเงินออนไลน์ให้เปิดใบเสร็จและสร้างใบลดหนี้ คุณต้องการดำเนินการต่อหรือไม่?,module,Magento_Sales
Transactions,การทำธุรกรรม,module,Magento_Sales
Transaction # %1 | %2,การทำธุรกรรม # %1 | %2,module,Magento_Sales
Transaction has been voided/declined.,การทำธุรกรรมถูกยกเลิก / ปฏิเสธ,module,Magento_Sales
Processing,การประมวลผล,module,Magento_Sales
"Changing address information will not recalculate shipping, tax or other order amount.",การเปลี่ยนข้อมูลที่อยู่จะไม่คำนวณยอดจัดส่งค่าภาษีหรือใบสั่งอื่น ๆ อีก,module,Magento_Sales
PDF Print-outs,การพิมพ์เอกสาร PDF,module,Magento_Sales
Your shipping confirmation is below. Thank you again for your business.,การยืนยันการจัดส่งของคุณอยู่ด้านล่าง ขอขอบคุณ,module,Magento_Sales
Asynchronous sending,การส่งแบบอะซิงโครนัส,module,Magento_Sales
Shipments,การส่งสินค้า,module,Magento_Sales
Shipment,การส่งสินค้า,module,Magento_Sales
Shipment #%1,การส่งสินค้า #%1,module,Magento_Sales
Order Shipments,การสั่งซื้อการสั่งซื้อ,module,Magento_Sales
Authorization,การอนุมัติ,module,Magento_Sales
Invoice and Packing Slip Design,การออกแบบใบเสร็จและการบรรจุ,module,Magento_Sales
Registered update about approved payment.,การอัปเดตที่ลงทะเบียนเกี่ยวกับการชำระเงินที่อนุมัติ,module,Magento_Sales
Registered update about denied payment.,การอัปเดตที่ลงทะเบียนเกี่ยวกับการปฏิเสธการชำระเงิน,module,Magento_Sales
Pending,กำลังรอดำเนินการ,module,Magento_Sales
Pending Payment,กำลังรอดำเนินการชำระ,module,Magento_Sales
Configure,กำหนดค่า,module,Magento_Sales
Configure and Add to Order,กำหนดค่าและเพิ่มในใบสั่ง,module,Magento_Sales
Assign Order Status to State,กำหนดสถานะใบสั่งซื้อให้กับจังหวัด,module,Magento_Sales
Assign Status to State,กำหนดสถานะให้จังหวัด,module,Magento_Sales
Customer's Activities,กิจกรรมของลูกค้า,module,Magento_Sales
Something went wrong while assigning the order status.,เกิดข้อผิดพลาดขณะกําหนดสถานะคำสั่งซื้อ,module,Magento_Sales
Something went wrong while saving the gift message.,เกิดข้อผิดพลาดขณะบันทึกคำอวยพรของขวัญ,module,Magento_Sales
Something went wrong while unassigning the order.,เกิดข้อผิดพลาดขณะยกเลิกการกำหนดลำดับ,module,Magento_Sales
About Your Refund,เกี่ยวกับการขอคืนเงืนของคุณ,module,Magento_Sales
About Your Order,เกี่ยวกับใบสั่งซื้อของคุณ,module,Magento_Sales
About Your Invoice,เกี่ยวกับใบเสร็จรับเงินของคุณ,module,Magento_Sales
Edit,แก้ไข,module,Magento_Sales
Edit Order,แก้ไขคำสั่งซื้อ,module,Magento_Sales
Edit Order #%1,แก้ไขคำสั่งซื้อ #%1,module,Magento_Sales
Edit Order %1 %2 Address,แก้ไขคำสั่งซื้อ%1 %2 ที่อยู่,module,Magento_Sales
Update Qty's,แก้ไขปริมาณ,module,Magento_Sales
Edit Order Status,แก้ไขสถานะใบสั่งซื้อ,module,Magento_Sales
We can't get the order instance right now.,ขณะนี้เราไม่สามารถสั่งซื้อสินค้าได้,module,Magento_Sales
We can't update the order address right now.,ขณะนี้เราไม่สามารถอัปเดตที่อยู่ใบสั่งซื้อได้,module,Magento_Sales
Cart Price Rule,ข้อกำหนดราคาตะกร้าสินค้า,module,Magento_Sales
New Memo,ข้อควรจำใหม่,module,Magento_Sales
New Memo for #%1,ข้อควรจำใหม่สำหรับ #%1,module,Magento_Sales
Message,ข้อความ,module,Magento_Sales
Message:,ข้อความ:,module,Magento_Sales
Comment Text,ข้อความความคิดเห็น,module,Magento_Sales
test message,ข้อความทดสอบ,module,Magento_Sales
This message will be shown in the shopping cart when the subtotal (after discount) is lower than the minimum allowed amount.,ข้อความนี้จะปรากฏในตะกร้าสินค้าเมื่อยอดส่วนหนึ่ง (หลังจากส่วนลด) ต่ำกว่าจำนวนเงินที่อนุญาตต่ำสุด,module,Magento_Sales
Description Message,ข้อความอธิบาย,module,Magento_Sales
Multi-address Description Message,ข้อความอธิบายที่อยู่หลายรายการ,module,Magento_Sales
Invoice Comments,ข้อคิดเห็น ใบส่งสินค้า,module,Magento_Sales
Shipment Comments,ข้อคิดเห็นการขนส่งสินค้า,module,Magento_Sales
Order Comments,ข้อคิดเห็นคำสั่งซื้อ,module,Magento_Sales
Order Comment,ข้อคิดเห็นคำสั่งซื้อ,module,Magento_Sales
Order Comment Email Template for Guest,ข้อคิดเห็นเทมเพลตอีเมลคำสั่งซื้อสำหรับลูกค้าที่ไม่ได้ลงทะเบียน,module,Magento_Sales
Invoice Comment Email Template,ข้อคิดเห็นเทมเพลตอีเมลใบส่งของ,module,Magento_Sales
Invoice Comment Email Template for Guest,ข้อคิดเห็นเทมเพลตอีเมลใบส่งของสำหรับลูกค้าที่ไม่ได้ลงทะเบียน,module,Magento_Sales
Invoice Comment Email Sender,ข้อคิดเห็นผู้ส่งอีเมล์ใบส่งของ,module,Magento_Sales
Thank you for your order from %store_name.,ขอขอบคุณสำหรับการสั่งซื้อจาก %store_name,module,Magento_Sales
Invoice capturing error,ข้อผิดพลาดในการจับภาพใบเสร็จ,module,Magento_Sales
"""Creditmemo Document Validation Error(s):\n"" .","ข้อผิดพลาดในการตรวจสอบเอกสาร Creditmemo: \ n "".",module,Magento_Sales
"""Invoice Document Validation Error(s):\n"" .","ข้อผิดพลาดในการตรวจสอบเอกสารใบเสร็จ: \ n "".",module,Magento_Sales
Invoice canceling error,ข้อผิดพลาดในการยกเลิกใบเสร็จ,module,Magento_Sales
Order saving error: %1,เกิดข้อผิดพลาดในการสั่งซื้อการสั่งซื้อ: %1,module,Magento_Sales
Error to Show in Shopping Cart,ข้อผิดพลาดในการแสดงในตะกร้า,module,Magento_Sales
Multi-address Error to Show in Shopping Cart,ข้อผิดพลาดหลายรายการที่แสดงในตะกร้า,module,Magento_Sales
Information,ข้อมูล,module,Magento_Sales
Shipping Information,ข้อมูลการจัดส่ง,module,Magento_Sales
Shipping Info,ข้อมูลการจัดส่ง,module,Magento_Sales
Payment Information,ข้อมูลการชำระเงิน,module,Magento_Sales
Assignment Information,ข้อมูลการมอบหมาย,module,Magento_Sales
Order & Account Information,ข้อมูลการสั่งซื้อและข้อมูลบัญชี,module,Magento_Sales
Billing Info,ข้อมูลของบิล,module,Magento_Sales
Order Information,คำสั่งซื้อข้อมูล,module,Magento_Sales
Address Information,ข้อมูลที่อยู่,module,Magento_Sales
Order Address Information,ข้อมูลที่อยู่สำหรับการสั่งซื้อ,module,Magento_Sales
Transaction Data,ข้อมูลธุรกรรม,module,Magento_Sales
Account Information,ข้อมูลบัญชีผู้ใช้,module,Magento_Sales
Order Status Information,ข้อมูลสถานะการสั่งซื้อ,module,Magento_Sales
Exception occurred during order load,ข้อยกเว้นเกิดขึ้นระหว่างการสั่งซื้อสินค้า,module,Magento_Sales
Get shipping methods and rates,ขอวิธีการจัดส่งสินค้าและอัตราค่าบริการ,module,Magento_Sales
"Sorry, no quotes are available for this order.",ขออภัยไม่มีคำพูดสำหรับคำสั่งซื้อนี้,module,Magento_Sales
Comment: %1<br/>,คความคิดเห็น: %1<br/>,module,Magento_Sales
Search,ค้นหา,module,Magento_Sales
Find Order By,ค้นหาคำสั่งซื้อโดย,module,Magento_Sales
Click Here,คลิกที่นี่,module,Magento_Sales
Click to change shipping method,คลิ๊กเพื่อเปลี่ยนแปลงวิธีการจัดส่งสินค้า,module,Magento_Sales
The total model should be extended from \Magento\Sales\Model\Order\Total\AbstractTotal.,ควรใช้รูปแบบ (model) จาก \Magento\Sales\Model\Order\Total\AbstractTotal.,module,Magento_Sales
Comment,การแสดงความคิดเห็น,module,Magento_Sales
Credit Memo Comments,ความเห็นเกี่ยวกับใบลดหนี้,module,Magento_Sales
Comma-separated,คั่นด้วยเครื่องหมายจุลภาค,module,Magento_Sales
